      1.9769E+04     3686       7.3400E+02
      1.8637E+04     3416       7.8900E+02
      1.9799E+04     3771       7.6200E+02
      8.3665E+03     1566       3.6000E+02
      2.4321E+04     4480       8.8050E+02
      1.7922E+04     3407       6.7700E+02
      1.7216E+04     3247       6.3350E+02
      8.5503E+03     1617       3.3050E+02
      1.9841E+04     3705       6.5050E+02
      2.5556E+04     4816       8.8800E+02
      1.8988E+04     3562       7.5700E+02
      1.9108E+04     3523       6.9800E+02
      2.7305E+04     5180       1.0030E+03
      1.7756E+04     3418       7.7750E+02
      2.5326E+04     4798       8.5000E+02
      1.7580E+04     3302       6.0950E+02
      1.7823E+04     3385       5.5200E+02
      1.8375E+04     3460       6.8600E+02
      8.5643E+03     1587       3.4350E+02
      1.8268E+04     3312       6.8250E+02
      1.4627E+04     2760       4.6600E+02
      1.9836E+04     3729       7.1650E+02
      1.6753E+04     3180       5.8050E+02
      1.9726E+04     3630       7.6750E+02
      2.5129E+04     4690       9.9400E+02
      1.5785E+04     2971       7.2650E+02
      2.3594E+04     4305       8.1650E+02
      2.2428E+04     4174       7.9150E+02
      2.4486E+04     4607       9.4050E+02
      1.7576E+04     3337       5.8800E+02
      1.7860E+04     3417       6.0450E+02
      1.7242E+04     3241       6.0200E+02
      1.7114E+04     3281       6.5850E+02
      2.6855E+04     5076       9.1450E+02
      1.8003E+04     3317       5.8550E+02
      1.7820E+04     3365       7.0050E+02
      7.6166E+03     1388       3.1900E+02
      1.9928E+04     3785       6.5150E+02
      5.2150E+03     1032       2.2200E+02
      8.6745E+03     1626       3.0300E+02
      1.8866E+04     3519       6.9050E+02
      1.6556E+04     3066       6.3400E+02
      2.1812E+04     3959       7.7000E+02
      2.4304E+04     4577       7.9900E+02
      1.9904E+04     3716       7.1100E+02
      2.3849E+04     4468       7.2800E+02
      1.7320E+04     3290       6.9200E+02
      1.8284E+04     3436       7.1400E+02
      1.6523E+04     3200       5.9850E+02
      1.5107E+04     2880       5.9250E+02
      1.7764E+04     3373       6.1900E+02
      1.7877E+04     3354       6.1700E+02
      1.4722E+04     2813       5.3500E+02
      2.5012E+04     4792       1.0930E+03
      1.7944E+04     3322       6.5800E+02
      1.8060E+04     3430       6.3900E+02
      1.9712E+04     3667       7.8800E+02
      1.6664E+04     3123       6.6200E+02
      6.1884E+03     1164       2.1950E+02
      1.7826E+04     3407       5.3050E+02
      1.8871E+04     3620       7.6700E+02
      2.3147E+04     4305       8.6650E+02
      2.0123E+04     3751       7.4750E+02
      1.7561E+04     3311       7.2500E+02
      1.7038E+04     3175       6.4700E+02
      1.8169E+04     3383       7.6150E+02
      1.7960E+04     3345       6.5100E+02
      1.8208E+04     3395       6.0300E+02
      1.6551E+04     3057       6.2400E+02
